mid,date,venue,bat_team,bowl_team,batsman,bowler,runs,wickets,overs,runs_last_5,wickets_last_5,striker,non-striker,total
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DB Das,A Nehra,15,2,1.4,15,2,8,2,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DB Das,A Nehra,15,2,1.5,15,2,8,2,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DB Das,A Nehra,15,2,1.6,15,2,8,2,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,RT Ponting,SM Pollock,15,2,2.1,15,2,8,2,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,RT Ponting,SM Pollock,15,2,2.2,15,2,8,2,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,RT Ponting,SM Pollock,16,2,2.3,16,2,8,3,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DB Das,SM Pollock,16,2,2.4,16,2,8,3,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DB Das,SM Pollock,22,2,2.5,22,2,14,3,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DB Das,SM Pollock,22,2,2.6,22,2,14,3,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,RT Ponting,CRD Fernando,22,2,3.1,22,2,14,3,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,RT Ponting,CRD Fernando,23,2,3.2,23,2,14,4,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DB Das,CRD Fernando,24,2,3.2,24,2,14,4,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DB Das,CRD Fernando,28,2,3.3,28,2,18,4,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DB Das,CRD Fernando,28,2,3.4,28,2,18,4,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DB Das,CRD Fernando,32,2,3.5,32,2,22,4,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DB Das,CRD Fernando,33,2,3.6,33,2,23,4,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DB Das,DS Kulkarni,33,2,4.1,33,2,23,4,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DB Das,DS Kulkarni,33,2,4.2,33,2,23,4,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DB Das,DS Kulkarni,37,2,4.3,37,2,27,4,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DB Das,DS Kulkarni,37,2,4.4,37,2,27,4,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DB Das,DS Kulkarni,37,2,4.5,37,2,27,4,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DB Das,DS Kulkarni,38,2,4.6,37,2,28,4,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DB Das,DJ Bravo,39,2,5.1,34,2,29,4,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,RT Ponting,DJ Bravo,40,2,5.2,35,1,29,5,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DB Das,DJ Bravo,40,3,5.3,34,2,29,5,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DJ Hussey,DJ Bravo,40,3,5.4,34,1,5,0,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DJ Hussey,DJ Bravo,40,3,5.5,34,1,5,0,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DJ Hussey,DJ Bravo,40,3,5.6,34,1,5,0,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,RT Ponting,DS Kulkarni,44,3,6.1,37,1,5,0,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,RT Ponting,DS Kulkarni,45,3,6.2,34,1,6,0,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DJ Hussey,DS Kulkarni,46,3,6.3,31,1,6,1,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,RT Ponting,DS Kulkarni,46,3,6.4,31,1,6,1,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,RT Ponting,DS Kulkarni,46,3,6.5,31,1,6,1,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,RT Ponting,DS Kulkarni,47,3,6.6,32,1,7,1,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,RT Ponting,DJ Bravo,47,3,7.1,32,1,7,1,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,RT Ponting,DJ Bravo,47,3,7.2,31,1,7,1,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,RT Ponting,DJ Bravo,47,3,7.3,31,1,7,1,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,RT Ponting,DJ Bravo,48,3,7.4,26,1,8,1,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DJ Hussey,DJ Bravo,49,3,7.5,27,1,8,2,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,RT Ponting,DJ Bravo,49,3,7.6,27,1,8,2,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DJ Hussey,CRD Fernando,50,3,8.1,27,1,8,3,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,RT Ponting,CRD Fernando,54,3,8.2,30,1,12,3,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,RT Ponting,CRD Fernando,55,3,8.3,27,1,13,3,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DJ Hussey,CRD Fernando,55,3,8.4,27,1,13,3,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DJ Hussey,CRD Fernando,55,3,8.5,23,1,13,3,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DJ Hussey,CRD Fernando,55,3,8.6,22,1,13,3,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,RT Ponting,ST Jayasuriya,55,3,9.1,22,1,13,3,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,RT Ponting,ST Jayasuriya,56,3,9.2,23,1,14,3,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DJ Hussey,ST Jayasuriya,56,3,9.3,19,1,14,3,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DJ Hussey,ST Jayasuriya,56,3,9.4,19,1,14,3,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DJ Hussey,ST Jayasuriya,56,3,9.5,19,1,14,3,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DJ Hussey,ST Jayasuriya,60,3,9.6,22,1,14,7,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,RT Ponting,SM Pollock,61,3,10.1,22,1,15,7,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DJ Hussey,SM Pollock,65,3,10.2,25,1,15,11,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DJ Hussey,SM Pollock,66,3,10.3,26,0,15,12,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,RT Ponting,SM Pollock,67,3,10.4,27,0,16,12,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DJ Hussey,SM Pollock,67,3,10.5,27,0,16,12,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DJ Hussey,SM Pollock,71,3,10.6,31,0,16,16,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,RT Ponting,ST Jayasuriya,72,3,11.1,28,0,17,16,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DJ Hussey,ST Jayasuriya,73,3,11.2,28,0,17,17,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,RT Ponting,ST Jayasuriya,73,3,11.3,27,0,17,17,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,RT Ponting,ST Jayasuriya,74,3,11.4,28,0,18,17,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DJ Hussey,ST Jayasuriya,74,3,11.5,28,0,18,17,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,DJ Hussey,ST Jayasuriya,74,4,11.6,27,1,18,17,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,Mohammad Hafeez,SM Pollock,74,4,12.1,27,1,18,0,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,Mohammad Hafeez,SM Pollock,75,4,12.2,28,1,18,1,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,RT Ponting,SM Pollock,75,4,12.3,28,1,18,1,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,RT Ponting,SM Pollock,76,4,12.4,28,1,19,1,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,Mohammad Hafeez,SM Pollock,77,4,12.5,28,1,19,2,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,RT Ponting,SM Pollock,77,4,12.6,28,1,19,2,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,Mohammad Hafeez,ST Jayasuriya,77,5,13.1,27,2,19,2,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,Mohammad Hafeez,ST Jayasuriya,77,5,13.2,23,2,2,0,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,Mohammad Hafeez,ST Jayasuriya,77,6,13.3,22,3,2,0,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,AB Agarkar,ST Jayasuriya,77,6,13.4,22,3,0,0,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,AB Agarkar,ST Jayasuriya,77,6,13.5,22,3,0,0,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,AB Agarkar,ST Jayasuriya,77,6,13.6,22,3,0,0,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,LR Shukla,DJ Bravo,81,6,14.1,26,3,4,0,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,LR Shukla,DJ Bravo,82,6,14.2,26,3,5,0,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,AB Agarkar,DJ Bravo,83,6,14.3,27,3,5,1,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,LR Shukla,DJ Bravo,87,6,14.4,31,3,9,1,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,LR Shukla,DJ Bravo,87,6,14.5,31,3,9,1,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,LR Shukla,DJ Bravo,87,6,14.6,27,3,9,1,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,AB Agarkar,ST Jayasuriya,88,6,15.1,27,3,9,2,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,LR Shukla,ST Jayasuriya,89,6,15.2,24,3,10,2,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,AB Agarkar,ST Jayasuriya,90,6,15.2,24,3,10,2,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,AB Agarkar,ST Jayasuriya,90,7,15.3,23,4,10,2,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,LR Shukla,ST Jayasuriya,91,7,15.4,24,4,11,0,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,M Kartik,ST Jayasuriya,92,7,15.5,21,4,11,1,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,LR Shukla,ST Jayasuriya,93,7,15.6,21,4,12,1,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,LR Shukla,DJ Bravo,94,7,16.1,21,4,13,1,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,M Kartik,DJ Bravo,94,7,16.2,21,4,13,1,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,M Kartik,DJ Bravo,95,7,16.3,21,4,13,2,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,LR Shukla,DJ Bravo,96,7,16.3,22,4,13,2,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,LR Shukla,DJ Bravo,97,7,16.4,23,3,14,2,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,M Kartik,DJ Bravo,98,7,16.5,24,3,14,3,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,LR Shukla,DJ Bravo,104,7,16.6,29,3,20,3,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,M Kartik,CRD Fernando,108,7,17.1,33,3,20,7,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,M Kartik,CRD Fernando,109,7,17.2,33,3,20,8,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,LR Shukla,CRD Fernando,115,7,17.3,38,3,26,8,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,LR Shukla,CRD Fernando,116,7,17.4,39,3,27,8,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,M Kartik,CRD Fernando,117,7,17.5,40,2,27,9,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,LR Shukla,CRD Fernando,118,7,17.6,41,2,28,9,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,LR Shukla,DS Kulkarni,119,7,18.1,42,1,29,9,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,M Kartik,DS Kulkarni,120,7,18.2,43,1,29,9,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,LR Shukla,DS Kulkarni,121,7,18.3,44,1,30,9,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,M Kartik,DS Kulkarni,124,7,18.3,47,1,30,9,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,M Kartik,DS Kulkarni,124,7,18.4,43,1,30,9,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,M Kartik,DS Kulkarni,125,7,18.5,43,1,30,10,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,LR Shukla,DS Kulkarni,126,7,18.6,43,1,31,10,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,LR Shukla,CRD Fernando,130,7,19.1,43,1,35,10,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,LR Shukla,CRD Fernando,131,7,19.2,44,1,36,10,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,M Kartik,CRD Fernando,131,8,19.3,44,2,36,10,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,LR Shukla,CRD Fernando,135,8,19.4,47,2,40,0,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,LR Shukla,CRD Fernando,135,8,19.5,46,2,40,0,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,LR Shukla,CRD Fernando,136,8,19.5,46,2,40,0,137
16,2008-04-29,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,LR Shukla,CRD Fernando,137,8,19.6,47,1,40,0,137
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,DW Steyn,1,0,0.1,1,0,1,0,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,V Sehwag,DW Steyn,1,0,0.2,1,0,1,0,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,V Sehwag,DW Steyn,2,0,0.3,2,0,1,1,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,DW Steyn,2,0,0.4,2,0,1,1,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,DW Steyn,3,0,0.5,3,0,2,1,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,V Sehwag,DW Steyn,3,0,0.6,3,0,2,1,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,Z Khan,4,0,1.1,4,0,3,1,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,V Sehwag,Z Khan,5,0,1.2,5,0,3,2,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,Z Khan,5,0,1.3,5,0,3,2,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,Z Khan,9,0,1.4,9,0,7,2,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,Z Khan,13,0,1.5,13,0,11,2,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,Z Khan,17,0,1.6,17,0,15,2,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,V Sehwag,DW Steyn,18,0,2.0,18,0,15,2,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,V Sehwag,DW Steyn,19,0,2.1,19,0,15,3,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,DW Steyn,19,0,2.2,19,0,15,3,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,DW Steyn,23,0,2.3,23,0,19,3,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,DW Steyn,23,0,2.4,23,0,19,3,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,DW Steyn,27,0,2.5,27,0,23,3,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,DW Steyn,27,0,2.6,27,0,23,3,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,V Sehwag,Z Khan,33,0,3.1,33,0,23,9,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,V Sehwag,Z Khan,37,0,3.2,37,0,23,13,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,V Sehwag,Z Khan,41,0,3.3,41,0,23,17,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,V Sehwag,Z Khan,42,0,3.4,42,0,23,17,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,Z Khan,43,0,3.5,43,0,23,17,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,V Sehwag,Z Khan,45,0,3.6,45,0,23,19,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,DW Steyn,47,0,4.1,47,0,25,19,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,DW Steyn,48,0,4.2,48,0,26,19,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,V Sehwag,DW Steyn,52,0,4.3,52,0,26,23,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,V Sehwag,DW Steyn,53,0,4.4,53,0,26,24,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,DW Steyn,53,0,4.5,53,0,26,24,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,DW Steyn,53,1,4.6,52,1,26,24,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,P Kumar,54,1,5.1,53,1,27,0,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,S Dhawan,P Kumar,54,1,5.2,52,1,27,0,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,S Dhawan,P Kumar,54,1,5.3,52,1,27,0,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,S Dhawan,P Kumar,54,1,5.4,51,1,27,0,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,S Dhawan,P Kumar,54,1,5.5,51,1,27,0,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,S Dhawan,P Kumar,58,1,5.6,54,1,27,4,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,R Vinay Kumar,60,1,6.1,55,1,29,4,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,R Vinay Kumar,61,1,6.2,56,1,30,4,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,S Dhawan,R Vinay Kumar,65,1,6.3,56,1,30,8,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,S Dhawan,R Vinay Kumar,69,1,6.4,56,1,30,12,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,S Dhawan,R Vinay Kumar,70,1,6.5,53,1,30,13,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,R Vinay Kumar,71,1,6.6,53,1,31,13,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,P Kumar,72,1,7.1,53,1,32,13,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,S Dhawan,P Kumar,73,1,7.2,54,1,32,14,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,P Kumar,73,1,7.3,50,1,32,14,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,P Kumar,74,1,7.4,51,1,33,14,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,S Dhawan,P Kumar,74,1,7.5,47,1,33,14,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,S Dhawan,P Kumar,75,1,7.6,48,1,33,15,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,S Dhawan,JH Kallis,75,1,8.1,42,1,33,15,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,S Dhawan,JH Kallis,75,1,8.2,38,1,33,15,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,S Dhawan,JH Kallis,77,1,8.3,36,1,33,17,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,S Dhawan,JH Kallis,78,1,8.4,36,1,33,18,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,JH Kallis,79,1,8.5,36,1,34,18,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,S Dhawan,JH Kallis,79,1,8.6,34,1,34,18,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,R Vinay Kumar,83,1,9.1,36,1,38,18,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,R Vinay Kumar,85,1,9.2,37,1,40,18,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,R Vinay Kumar,89,1,9.3,37,1,44,18,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,R Vinay Kumar,89,1,9.4,36,1,44,18,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,R Vinay Kumar,90,1,9.5,37,1,45,18,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,S Dhawan,R Vinay Kumar,91,1,9.6,38,0,45,19,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,S Dhawan,JH Kallis,93,1,10.1,39,0,45,21,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,S Dhawan,JH Kallis,99,1,10.2,45,0,45,27,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,S Dhawan,JH Kallis,100,1,10.3,46,0,45,28,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,JH Kallis,101,1,10.4,47,0,46,28,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,S Dhawan,JH Kallis,102,1,10.5,48,0,46,29,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,JH Kallis,102,1,10.6,44,0,46,29,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,S Dhawan,V Kohli,103,1,11.1,43,0,46,30,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,V Kohli,104,1,11.2,43,0,47,30,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,S Dhawan,V Kohli,108,1,11.3,43,0,47,34,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,S Dhawan,V Kohli,109,1,11.4,40,0,47,35,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,V Kohli,111,1,11.5,41,0,49,35,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,G Gambhir,V Kohli,113,1,11.6,42,0,51,35,191
17,2008-04-30,Feroz Shah Kotla,Delhi Daredevils,Royal Challengers Bangalore,S Dhawan,Z Khan,114,1,12.1,42,0,51,36,191
